batch_id,dataset_name,stage,router_layer_index,router_module_name,expert_id,assigned_tokens,total_tokens,load_fraction,expert_capacity,overflow_tokens
0,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,30,3,501,0.005988023952095809,64,0
0,mbpp,decoder,1,decoder.block.1.layer.2.mlp.router,31,34,501,0.06786427145708583,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,0,5,501,0.00998003992015968,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,1,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,2,1,501,0.001996007984031936,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,3,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,4,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,5,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,6,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,7,4,501,0.007984031936127744,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,8,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,9,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,10,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,11,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,12,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,13,4,501,0.007984031936127744,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,14,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,15,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,16,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,17,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,18,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,19,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,20,4,501,0.007984031936127744,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,21,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,22,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,23,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,24,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,25,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,26,3,501,0.005988023952095809,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,27,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,28,480,501,0.9580838323353293,64,416
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,29,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,30,0,501,0.0,64,0
0,mbpp,decoder,11,decoder.block.11.layer.2.mlp.router,31,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,0,7,501,0.013972055888223553,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,1,39,501,0.07784431137724551,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,2,6,501,0.011976047904191617,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,3,1,501,0.001996007984031936,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,4,2,501,0.003992015968063872,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,5,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,6,18,501,0.03592814371257485,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,7,70,501,0.13972055888223553,64,6
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,8,18,501,0.03592814371257485,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,9,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,10,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,11,4,501,0.007984031936127744,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,12,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,13,32,501,0.06387225548902195,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,14,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,15,2,501,0.003992015968063872,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,16,15,501,0.029940119760479042,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,17,220,501,0.43912175648702595,64,156
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,18,24,501,0.04790419161676647,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,19,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,20,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,21,3,501,0.005988023952095809,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,22,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,23,26,501,0.05189620758483034,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,24,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,25,1,501,0.001996007984031936,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,26,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,27,0,501,0.0,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,28,4,501,0.007984031936127744,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,29,4,501,0.007984031936127744,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,30,3,501,0.005988023952095809,64,0
0,mbpp,decoder,3,decoder.block.3.layer.2.mlp.router,31,2,501,0.003992015968063872,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,0,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,1,2,501,0.003992015968063872,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,2,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,3,40,501,0.07984031936127745,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,4,19,501,0.03792415169660679,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,5,30,501,0.059880239520958084,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,6,26,501,0.05189620758483034,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,7,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,8,29,501,0.05788423153692615,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,9,25,501,0.0499001996007984,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,10,11,501,0.021956087824351298,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,11,10,501,0.01996007984031936,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,12,25,501,0.0499001996007984,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,13,3,501,0.005988023952095809,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,14,5,501,0.00998003992015968,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,15,24,501,0.04790419161676647,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,16,4,501,0.007984031936127744,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,17,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,18,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,19,32,501,0.06387225548902195,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,20,10,501,0.01996007984031936,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,21,45,501,0.08982035928143713,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,22,20,501,0.03992015968063872,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,23,6,501,0.011976047904191617,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,24,7,501,0.013972055888223553,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,25,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,26,8,501,0.015968063872255488,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,27,7,501,0.013972055888223553,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,28,19,501,0.03792415169660679,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,29,0,501,0.0,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,30,2,501,0.003992015968063872,64,0
0,mbpp,decoder,5,decoder.block.5.layer.2.mlp.router,31,92,501,0.18363273453093812,64,28
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,0,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,1,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,2,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,3,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,4,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,5,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,6,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,7,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,8,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,9,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,10,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,11,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,12,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,13,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,14,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,15,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,16,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,17,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,18,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,19,477,501,0.9520958083832335,64,413
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,20,20,501,0.03992015968063872,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,21,4,501,0.007984031936127744,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,22,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,23,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,24,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,25,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,26,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,27,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,28,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,29,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,30,0,501,0.0,64,0
0,mbpp,decoder,7,decoder.block.7.layer.2.mlp.router,31,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,0,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,1,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,2,1,501,0.001996007984031936,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,3,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,4,8,501,0.015968063872255488,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,5,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,6,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,7,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,8,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,9,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,10,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,11,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,12,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,13,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,14,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,15,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,16,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,17,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,18,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,19,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,20,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,21,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,22,4,501,0.007984031936127744,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,23,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,24,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,25,480,501,0.9580838323353293,64,416
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,26,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,27,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,28,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,29,0,501,0.0,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,30,8,501,0.015968063872255488,64,0
0,mbpp,decoder,9,decoder.block.9.layer.2.mlp.router,31,0,501,0.0,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,0,4,500,0.008,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,1,11,500,0.022,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,2,42,500,0.084,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,3,15,500,0.03,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,4,10,500,0.02,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,5,5,500,0.01,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,6,4,500,0.008,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,7,6,500,0.012,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,8,8,500,0.016,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,9,78,500,0.156,64,14
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,10,10,500,0.02,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,11,5,500,0.01,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,12,33,500,0.066,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,13,2,500,0.004,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,14,5,500,0.01,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,15,1,500,0.002,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,16,27,500,0.054,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,17,21,500,0.042,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,18,33,500,0.066,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,19,5,500,0.01,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,20,1,500,0.002,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,21,8,500,0.016,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,22,13,500,0.026,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,23,0,500,0.0,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,24,13,500,0.026,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,25,23,500,0.046,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,26,28,500,0.056,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,27,21,500,0.042,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,28,14,500,0.028,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,29,38,500,0.076,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,30,2,500,0.004,64,0
0,mbpp,encoder,1,encoder.block.1.layer.1.mlp.router,31,14,500,0.028,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,0,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,1,42,500,0.084,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,2,88,500,0.176,64,24
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,3,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,4,48,500,0.096,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,5,28,500,0.056,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,6,23,500,0.046,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,7,5,500,0.01,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,8,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,9,8,500,0.016,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,10,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,11,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,12,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,13,1,500,0.002,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,14,6,500,0.012,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,15,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,16,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,17,4,500,0.008,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,18,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,19,55,500,0.11,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,20,69,500,0.138,64,5
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,21,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,22,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,23,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,24,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,25,34,500,0.068,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,26,1,500,0.002,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,27,2,500,0.004,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,28,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,29,0,500,0.0,64,0
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,30,86,500,0.172,64,22
0,mbpp,encoder,11,encoder.block.11.layer.1.mlp.router,31,0,500,0.0,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,0,10,500,0.02,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,1,2,500,0.004,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,2,13,500,0.026,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,3,21,500,0.042,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,4,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,5,8,500,0.016,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,6,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,7,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,8,8,500,0.016,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,9,25,500,0.05,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,10,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,11,8,500,0.016,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,12,11,500,0.022,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,13,0,500,0.0,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,14,34,500,0.068,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,15,15,500,0.03,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,16,6,500,0.012,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,17,29,500,0.058,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,18,42,500,0.084,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,19,25,500,0.05,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,20,5,500,0.01,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,21,26,500,0.052,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,22,28,500,0.056,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,23,10,500,0.02,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,24,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,25,9,500,0.018,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,26,3,500,0.006,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,27,102,500,0.204,64,38
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,28,6,500,0.012,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,29,1,500,0.002,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,30,38,500,0.076,64,0
0,mbpp,encoder,3,encoder.block.3.layer.1.mlp.router,31,10,500,0.02,64,0
0,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,0,6,500,0.012,64,0
0,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,1,29,500,0.058,64,0
0,mbpp,encoder,5,encoder.block.5.layer.1.mlp.router,2,42,500,0.084,64,0
